,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,gene,group
CREB3,6.30119279944897e-11,-0.27633404066617,0.328,0.516,2.30680367195027e-06,CREB3,down
NAV1,6.44294761559296e-11,0.254629647825364,0.502,0.292,2.35869869259243e-06,NAV1,up
LEFTY1,6.66735904293897e-11,-0.514479700333502,0,0.159,2.44085347202953e-06,LEFTY1,down
PDZD11,6.79383448130576e-11,0.278575432147227,0.596,0.403,2.48715486526122e-06,PDZD11,up
CIRBP,6.89706693250346e-11,-0.384167969523483,0.864,0.9,2.52494723332019e-06,CIRBP,down
VASN,6.9427305020367e-11,-0.365606536424982,0.238,0.442,2.54166420949062e-06,VASN,down
C4orf19,6.96856029147907e-11,-0.364254627328448,0.383,0.556,2.55112023710757e-06,C4orf19,down
RFC1,7.01397658199496e-11,0.364541842277181,0.702,0.565,2.56774668690254e-06,RFC1,up
SYNCRIP,7.02885818089622e-11,0.351487732544375,0.851,0.766,2.5731946914443e-06,SYNCRIP,up
ARPC5,7.30850565704915e-11,0.331334051285406,0.83,0.728,2.67557083598912e-06,ARPC5,up
MID1,7.41548844580188e-11,0.374865226757676,0.702,0.532,2.71473616512361e-06,MID1,up
IPO9,7.90293386382188e-11,0.26818238641174,0.519,0.327,2.89318505820655e-06,IPO9,up
PAK3,7.96803305625912e-11,-0.254267526044355,0.013,0.18,2.9170172215659e-06,PAK3,down
ITPKC,7.9901224074109e-11,0.603903155927672,0.664,0.494,2.92510391212905e-06,ITPKC,up
MALL,8.05111321893294e-11,0.711547330738801,0.617,0.433,2.94743203831916e-06,MALL,up
CFH,8.28246162464029e-11,-0.383496112795069,0.655,0.745,3.03212637616457e-06,CFH,down
RTEL1,8.72707559304597e-11,-0.281244475772659,0.145,0.343,3.1948951038582e-06,RTEL1,down
DDX39A,8.7791644031822e-11,0.289376861354614,0.664,0.471,3.21396429636097e-06,DDX39A,up
AC079142.1,8.92231329449503e-11,0.266780158036943,0.443,0.234,3.26636967398168e-06,AC079142.1,up
COX14,9.08637912436035e-11,-0.337083566048823,0.643,0.754,3.32643253363708e-06,COX14,down
MTHFD2,9.08931023938025e-11,0.381377092327539,0.664,0.489,3.32750558553472e-06,MTHFD2,up
HSPA1A,9.27870205487845e-11,0.718266062277965,0.936,0.904,3.39684003527045e-06,HSPA1A,up
KANK1,9.39965676890984e-11,-0.47723231731481,0.434,0.613,3.4411203465302e-06,KANK1,down
RPL35A,9.55281092666819e-11,0.26748321807333,0.966,0.982,3.49718855214396e-06,RPL35A,up
PHLPP1,1.01422828700084e-10,0.412890535740215,0.732,0.571,3.71298833588137e-06,PHLPP1,up
RILPL2,1.02224182906777e-10,-0.286666964119601,0.336,0.537,3.74232511203419e-06,RILPL2,down
RELCH,1.06509839992449e-10,0.320730792721346,0.66,0.444,3.89921873228355e-06,RELCH,up
TGFBR3,1.07469474380238e-10,-0.487550291711589,0.191,0.38,3.93434998758613e-06,TGFBR3,down
SLFN13,1.09332940164695e-10,0.319568119543569,0.549,0.358,4.00256960648931e-06,SLFN13,up
SLC5A8,1.11441324082714e-10,-0.489426513202536,0.038,0.219,4.07975543334408e-06,SLC5A8,down
CHPF,1.12594350841839e-10,-0.352909084426896,0.451,0.612,4.1219665899689e-06,CHPF,down
PHLDB2,1.13271187241214e-10,0.402340613984311,0.434,0.235,4.14674489371359e-06,PHLDB2,up
GRHL2,1.13873462101986e-10,0.321754354496651,0.736,0.594,4.16879357409159e-06,GRHL2,up
AC008397.1,1.14600682466997e-10,-0.398290708486414,0.217,0.416,4.1954163844343e-06,AC008397.1,down
SIAH2,1.14756692847505e-10,0.293278920444259,0.621,0.43,4.20112776845432e-06,SIAH2,up
PAK2,1.17356189460668e-10,0.339729976277388,0.83,0.742,4.29629273996559e-06,PAK2,up
PRDX2,1.20939615618892e-10,0.40711121760197,0.881,0.835,4.42747838819202e-06,PRDX2,up
SMARCD3,1.23736835779354e-10,-0.26260839341904,0.081,0.27,4.52988182104636e-06,SMARCD3,down
VWA3A,1.25224886358274e-10,-0.395822401863469,0.009,0.171,4.58435786469007e-06,VWA3A,down
SRD5A3,1.29923665121438e-10,-0.493745559059842,0.391,0.554,4.75637545643071e-06,SRD5A3,down
LINC01578,1.32299852591154e-10,0.351499236663531,0.911,0.86,4.84336530350957e-06,LINC01578,up
RPS6KA3,1.4154463534049e-10,0.329458943227869,0.647,0.478,5.18180755517999e-06,RPS6KA3,up
TACR1,1.43518224997284e-10,-0.331066805657555,0.072,0.259,5.25405869892558e-06,TACR1,down
RRAS,1.46123697993428e-10,-0.317003037146961,0.353,0.514,5.34944245984142e-06,RRAS,down
TOM1L1,1.47983465820421e-10,-0.327369927107421,0.396,0.573,5.41752670021981e-06,TOM1L1,down
CCDC107,1.48713581417323e-10,-0.298666778098614,0.366,0.544,5.44425550210678e-06,CCDC107,down
NDUFB5,1.5035055652177e-10,0.367821552516151,0.736,0.607,5.50418352370549e-06,NDUFB5,up
BHLHE40,1.53382765502729e-10,0.437605136647729,0.864,0.748,5.61518966228942e-06,BHLHE40,up
COX7A2L,1.72676584515517e-10,-0.351489079981025,0.677,0.778,6.32151708252855e-06,COX7A2L,down
ANP32E,1.76726232250114e-10,0.312055291537316,0.672,0.522,6.46977063644443e-06,ANP32E,up
NFYC,1.80110984356825e-10,0.259766545269227,0.63,0.459,6.59368302631899e-06,NFYC,up
GALNT10,1.82962263154881e-10,-0.257318321951566,0.136,0.345,6.69806549183703e-06,GALNT10,down
UNC5D,1.8396702366279e-10,-0.321603114556346,0.026,0.195,6.73484876927109e-06,UNC5D,down
RARG,1.8665437671397e-10,0.382248197315485,0.562,0.355,6.83323007712173e-06,RARG,up
ETFA,1.86735575477356e-10,0.292608211551539,0.736,0.598,6.83620268265051e-06,ETFA,up
SP100,1.93170941059219e-10,-0.336691693452248,0.489,0.654,7.07179498123694e-06,SP100,down
C1S,1.96306073981268e-10,-0.425601013447744,0.2,0.389,7.18656906238024e-06,C1S,down
FOXC1,2.00703945850235e-10,-0.390255665051772,0.323,0.507,7.34757075363125e-06,FOXC1,down
KDSR,2.08040299295186e-10,0.313909663017012,0.694,0.53,7.61614731689745e-06,KDSR,up
SDHB,2.13534232426414e-10,0.267561751459957,0.706,0.538,7.81727471489859e-06,SDHB,up
OPA1,2.16695746376293e-10,0.286116266740188,0.647,0.466,7.93301457908971e-06,OPA1,up
MXRA5,2.20243577934656e-10,0.289660040607193,0.362,0.18,8.06289714460981e-06,MXRA5,up
XIAP,2.21850278252606e-10,0.282012612708641,0.677,0.517,8.12171683654965e-06,XIAP,up
C1orf35,2.2384525877544e-10,0.272674796836939,0.617,0.436,8.19475107851009e-06,C1orf35,up
RAB5IF,2.34436252325266e-10,0.423857973322479,0.804,0.683,8.58247676137566e-06,RAB5IF,up
SH3RF1,2.36937435953263e-10,-0.35770215797286,0.374,0.575,8.674042592813e-06,SH3RF1,down
ZNF185,2.38967772430747e-10,0.391090805552456,0.583,0.405,8.74837118091721e-06,ZNF185,up
HES1,2.45446722983338e-10,0.707402956437947,0.8,0.696,8.98555908169702e-06,HES1,up
PARD3,2.45989038316103e-10,0.374542769369418,0.94,0.857,9.00541270371422e-06,PARD3,up
RBM8A,2.49107644097823e-10,0.386162935898289,0.843,0.804,9.11958174277719e-06,RBM8A,up
TRAPPC5,2.49439397401699e-10,-0.30951874692246,0.668,0.781,9.13172689947879e-06,TRAPPC5,down
DDX39B,2.50614767085498e-10,0.297313147184808,0.847,0.78,9.17475600823299e-06,DDX39B,up
CDK4,2.52523070911462e-10,0.312274431392186,0.672,0.505,9.2446171029977e-06,CDK4,up
GRK3,2.59212392410793e-10,-0.25490894631781,0.098,0.289,9.48950647376671e-06,GRK3,down
AGRN,2.60332770512228e-10,-0.359486624388363,0.472,0.652,9.53052239568214e-06,AGRN,down
HIST1H3B,2.61369465980081e-10,0.379892021165574,0.196,0.063,9.56847478006477e-06,HIST1H3B,up
PDCD10,2.68600551406317e-10,0.344762486850726,0.783,0.648,9.83319758643384e-06,PDCD10,up
SNHG16,2.71286979288073e-10,-0.303196868375183,0.477,0.639,9.93154502475707e-06,SNHG16,down
LINC01764,2.75411382081548e-10,-0.407962314086418,0.081,0.262,1.00825352866234e-05,LINC01764,down
GSK3B,2.79135331323403e-10,0.322393116385715,0.804,0.723,1.02188653444185e-05,GSK3B,up
CMC2,2.79767568578324e-10,0.280522801824972,0.694,0.507,1.02420109180839e-05,CMC2,up
SH3RF2,2.82255901636112e-10,0.329946568582719,0.579,0.379,1.03331063029964e-05,SH3RF2,up
FYTTD1,2.84917526478671e-10,0.305037448890924,0.672,0.527,1.04305457268577e-05,FYTTD1,up
SSR4,2.98872561519433e-10,-0.514394918913092,0.919,0.94,1.09414256046649e-05,SSR4,down
CAPZA1,3.10347316537306e-10,0.289858015370227,0.728,0.615,1.13615049111143e-05,CAPZA1,up
AHR,3.1717938006185e-10,-0.408440442002509,0.664,0.781,1.16116199246843e-05,AHR,down
RNASEK,3.22909512907728e-10,-0.340968485801804,0.881,0.911,1.1821394358039e-05,RNASEK,down
GID8,3.38544361140171e-10,0.277922130703182,0.685,0.509,1.23937705169805e-05,GID8,up
PPP2R2A,3.4981580578042e-10,0.462121724457312,0.809,0.694,1.28064068338154e-05,PPP2R2A,up
TMED2,3.51375693607315e-10,-0.374749248580737,0.745,0.781,1.28635127672702e-05,TMED2,down
SNRPA,3.52541207576884e-10,0.327245809529927,0.702,0.546,1.29061810681821e-05,SNRPA,up
ILF3,3.55057922386647e-10,0.374172611889954,0.817,0.705,1.29983154806528e-05,ILF3,up
RTL8A,3.5888098201674e-10,0.346106466203791,0.711,0.565,1.31382738706508e-05,RTL8A,up
ITGA3,3.61181718213744e-10,-0.325627894237412,0.302,0.51,1.32225015220869e-05,ITGA3,down
P4HA1,3.71460326571915e-10,-0.359705269333245,0.447,0.61,1.35987910954712e-05,P4HA1,down
FLNA,3.73353646625773e-10,0.349586516548953,0.66,0.457,1.36681036493229e-05,FLNA,up
CCT5,3.75195714411247e-10,0.315328242659229,0.796,0.708,1.37355399088813e-05,CCT5,up
FLNB,3.7671844937662e-10,0.494432266491899,0.8,0.691,1.37912857132287e-05,FLNB,up
HRH1,3.77335087548667e-10,-0.40419145260882,0.374,0.556,1.38138602200691e-05,HRH1,down
HOXB8,3.77578157490992e-10,-0.33043547151384,0.238,0.416,1.38227587675877e-05,HOXB8,down
NUDT21,3.80207944860967e-10,0.353189121525763,0.672,0.542,1.39190326534152e-05,NUDT21,up
OSMR,3.81827343306068e-10,-0.459905815169549,0.477,0.64,1.39783172110918e-05,OSMR,down
PITPNA,3.91615759195811e-10,-0.315151232378573,0.506,0.662,1.43366613283994e-05,PITPNA,down
HEY1,3.98522302572037e-10,0.38595273131632,0.447,0.265,1.45895029748597e-05,HEY1,up
TICAM1,4.00954264987892e-10,0.41751337637236,0.489,0.311,1.46785346869418e-05,TICAM1,up
SIVA1,4.08968822449565e-10,0.342196253457363,0.791,0.704,1.49719396210561e-05,SIVA1,up
RPLP1,4.10374093593318e-10,0.295696747604165,0.979,0.993,1.50233851923578e-05,RPLP1,up
EIF4A1,4.1288013001755e-10,0.342096225307552,0.949,0.936,1.51151286798125e-05,EIF4A1,up
SRRM2,4.1543538823372e-10,0.281744447838779,0.97,0.952,1.52086741278483e-05,SRRM2,up
TMEM189,4.17142983719746e-10,0.301113989901104,0.557,0.377,1.52711874909962e-05,TMEM189,up
STARD3NL,4.35323414427334e-10,-0.265598891231266,0.285,0.483,1.59367548787703e-05,STARD3NL,down
EGFR,4.38665167487558e-10,0.271688978208393,0.791,0.606,1.6059093116552e-05,EGFR,up
SCP2,4.40468375691425e-10,-0.345405243057117,0.715,0.822,1.61251067656874e-05,SCP2,down
PANK2,4.62390104395576e-10,0.261912824155264,0.609,0.439,1.69276393318176e-05,PANK2,up
RCN2,4.67956154638832e-10,0.338122977930474,0.791,0.647,1.7131406865173e-05,RCN2,up
CBFA2T2,4.69610133242263e-10,0.257229855964327,0.591,0.409,1.7191957367866e-05,CBFA2T2,up
CLCF1,4.76339659214373e-10,-0.433844905126655,0.264,0.441,1.7438318584179e-05,CLCF1,down
IKZF2,4.8331357077579e-10,0.545847874619901,0.681,0.512,1.76936265125309e-05,IKZF2,up
TMPRSS4,4.97095630586876e-10,0.328803299730544,0.855,0.69,1.81981739401549e-05,TMPRSS4,up
SKA2,5.08181764985677e-10,0.326000048344032,0.574,0.38,1.86040262343607e-05,SKA2,up
ACTN4,5.45766643525416e-10,0.861775653904263,0.915,0.888,1.9979971052822e-05,ACTN4,up
MED24,5.54523272620176e-10,-0.512950262128338,0.315,0.492,2.0300542487352e-05,MED24,down
FGF9,5.67205456951052e-10,-0.257464760417549,0.047,0.217,2.0764824573521e-05,FGF9,down
LSM4,5.93314674942225e-10,0.269576974863073,0.774,0.66,2.17206569349599e-05,LSM4,up
PAWR,5.94696680753119e-10,0.369794626220041,0.813,0.683,2.17712507856909e-05,PAWR,up
PMVK,6.14506107290503e-10,0.354039178145906,0.715,0.608,2.2496454081798e-05,PMVK,up
SEC11C,6.17297110341897e-10,-0.542233049885936,0.613,0.7,2.25986299125065e-05,SEC11C,down
CSNK1A1,6.40589797039503e-10,0.318618580943242,0.889,0.885,2.34513518798192e-05,CSNK1A1,up
UPK3BL1,6.4186657628923e-10,0.271085205974292,0.272,0.12,2.34980934913724e-05,UPK3BL1,up
ACTN1,6.42596822277816e-10,-0.338789797380466,0.536,0.688,2.35248270667686e-05,ACTN1,down
IL19,6.64013367330473e-10,-0.580666201652776,0.077,0.259,2.43088653646013e-05,IL19,down
BAZ1A,6.74970930098596e-10,0.359505988869221,0.821,0.693,2.47100107799795e-05,BAZ1A,up
CAPN2,6.86012803256496e-10,0.320449834530489,0.843,0.751,2.51142427144171e-05,CAPN2,up
SF3B3,6.88917598429729e-10,0.296463990700568,0.621,0.457,2.52205843609139e-05,SF3B3,up
IFT22,6.93136635032846e-10,-0.29504310923915,0.319,0.488,2.53750390719175e-05,IFT22,down
MAGI1,7.05199167731685e-10,-0.393250318444686,0.587,0.739,2.58166363314893e-05,MAGI1,down
PLEC,7.10624602644573e-10,-0.4256067021654,0.66,0.78,2.60152560782152e-05,PLEC,down
ARL5B,7.15830014219789e-10,0.323464037566767,0.609,0.429,2.62058209905723e-05,ARL5B,up
AL078604.4,7.15851998148983e-10,-0.743493752501899,0.319,0.509,2.62066258002361e-05,AL078604.4,down
NFIB,7.18757040665143e-10,-0.429999546887368,0.468,0.655,2.63129765017102e-05,NFIB,down
MAP2K1,7.19858587968214e-10,0.280558858747466,0.668,0.475,2.63533030469284e-05,MAP2K1,up
ELN,7.19920059553495e-10,0.374848735406701,0.264,0.118,2.63555534601939e-05,ELN,up
TSC22D1,7.29345801163042e-10,-0.573631231407103,0.847,0.902,2.67006204347778e-05,TSC22D1,down
INPP4B,7.3144128705217e-10,-0.601556982767268,0.528,0.702,2.67773340776929e-05,INPP4B,down
NLGN4X,7.35959635663195e-10,-0.368662771472399,0.111,0.299,2.69427463019939e-05,NLGN4X,down
TAF15,7.44070954014442e-10,0.285106403045439,0.817,0.728,2.72396935555147e-05,TAF15,up
AFG3L2,7.49604671357505e-10,0.28372326655399,0.689,0.537,2.74422774137269e-05,AFG3L2,up
SLC6A14,7.52956261636552e-10,-0.699682601643638,0.234,0.415,2.75649757822525e-05,SLC6A14,down
CYB561,7.76324790287872e-10,-0.304334955526254,0.494,0.643,2.84204742476487e-05,CYB561,down
ARL8B,7.8394702148346e-10,0.335839185247694,0.723,0.556,2.8699516509488e-05,ARL8B,up
ATP8B1,7.98041720393285e-10,0.324727278528229,0.826,0.706,2.92155093418778e-05,ATP8B1,up
EDN3,8.2770774808092e-10,-0.284337214336977,0.004,0.15,3.03015529494944e-05,EDN3,down
MCFD2,8.65078357333921e-10,-0.341376404014039,0.587,0.696,3.16696535836375e-05,MCFD2,down
TXNIP,8.70857268330929e-10,0.558461217462461,0.8,0.753,3.1881213736327e-05,TXNIP,up
LMAN1,9.04182250033236e-10,-0.317161969086451,0.838,0.884,3.31012079914667e-05,LMAN1,down
SEC62,9.43788109698579e-10,-0.343787156047819,0.86,0.891,3.45511389079553e-05,SEC62,down
FDFT1,9.82262712855605e-10,0.47559018521779,0.766,0.68,3.59596556549308e-05,FDFT1,up
MBNL1,9.83391398197736e-10,0.382542228486173,0.872,0.798,3.60009756966209e-05,MBNL1,up
JDP2,9.83611315649915e-10,-0.574997142436195,0.447,0.573,3.60090266546277e-05,JDP2,down
PKP3,1.0108289497905e-09,0.323148071864261,0.63,0.464,3.70054370228803e-05,PKP3,up
POLR2J3,1.0295808737283e-09,0.276885901611944,0.668,0.503,3.76919262063195e-05,POLR2J3,up
CDKN1B,1.03825595520126e-09,0.285760006382489,0.549,0.36,3.80095122639629e-05,CDKN1B,up
PPP1R14B,1.04739612636221e-09,0.336162528425225,0.826,0.74,3.8344124789994e-05,PPP1R14B,up
B4GALT4,1.05100108296538e-09,0.503151739665062,0.562,0.388,3.84760986462796e-05,B4GALT4,up
FAM189A2,1.08038031323925e-09,-0.298246258050867,0.102,0.289,3.95516428873756e-05,FAM189A2,down
OSBPL1A,1.09977070429258e-09,-0.256334344146004,0.298,0.495,4.02615057134472e-05,OSBPL1A,down
RSPH1,1.12219776753959e-09,-0.67258751612734,0.038,0.203,4.10825380718567e-05,RSPH1,down
LSM3,1.14093137393067e-09,0.325844548897418,0.736,0.638,4.17683566682278e-05,LSM3,up
TSHZ2,1.19373541421037e-09,0.513360980632916,0.8,0.684,4.37014597788273e-05,TSHZ2,up
SRSF11,1.20083113652191e-09,0.255414608783541,0.923,0.858,4.39612270769305e-05,SRSF11,up
FARP1,1.20253759009696e-09,-0.355431315534801,0.506,0.673,4.40236986358597e-05,FARP1,down
CPEB4,1.2319452854981e-09,-0.277743065527509,0.323,0.512,4.51002849568001e-05,CPEB4,down
TMPRSS11E,1.23965535846524e-09,0.677938173708592,0.174,0.058,4.5382543018054e-05,TMPRSS11E,up
SLC39A7,1.25286972510134e-09,-0.399273127294774,0.545,0.646,4.5866307766235e-05,SLC39A7,down
MYO9B,1.28087662577265e-09,0.253978765306155,0.536,0.335,4.68916123929111e-05,MYO9B,up
FBXL2,1.29131485773133e-09,-0.257213077199718,0.085,0.267,4.72737456266864e-05,FBXL2,down
PTGES3,1.3251222310194e-09,0.265438014636175,0.906,0.901,4.85113997553893e-05,PTGES3,up
A2ML1-AS1,1.34637880843787e-09,-0.298277694891422,0.102,0.284,4.92895817981021e-05,A2ML1-AS1,down
H2AFY,1.36320631373185e-09,0.282894925455307,0.86,0.793,4.99056199394092e-05,H2AFY,up
KCNN4,1.41510381052168e-09,-0.271153839404674,0.166,0.352,5.18055353993883e-05,KCNN4,down
VAMP8,1.42053002905522e-09,-0.313150869121385,0.8,0.88,5.20041838336825e-05,VAMP8,down
PRELID3B,1.44600510367131e-09,0.258226013390525,0.626,0.461,5.2936800840303e-05,PRELID3B,up
HNRNPM,1.465841318291e-09,0.317498938735357,0.847,0.812,5.3662984821315e-05,HNRNPM,up
TAF7,1.50896456487263e-09,0.312275807831782,0.749,0.609,5.52416837554222e-05,TAF7,up
RALBP1,1.52028059788437e-09,0.336929482856011,0.83,0.734,5.5655952407949e-05,RALBP1,up
CEACAM5,1.52550550869734e-09,0.737316680595095,0.391,0.204,5.58472311679008e-05,CEACAM5,up
CDK16,1.55323227647209e-09,0.2647671363557,0.689,0.546,5.68622804093667e-05,CDK16,up
PLSCR4,1.5683136492173e-09,0.350371619760366,0.426,0.241,5.74143943841962e-05,PLSCR4,up
MAGI2,1.58154627410521e-09,-0.320950766596713,0.111,0.294,5.78988275487177e-05,MAGI2,down
UNC5B-AS1,1.65958514040538e-09,0.269870997169256,0.302,0.141,6.07557524051006e-05,UNC5B-AS1,up
RPL3,1.68935423729309e-09,-0.333853226133089,0.962,0.98,6.18455692730627e-05,RPL3,down
COMMD4,1.80935786789414e-09,0.301406190643605,0.655,0.503,6.62387821857364e-05,COMMD4,up
SRSF4,1.82175710490109e-09,0.332796288666729,0.834,0.748,6.66927058533239e-05,SRSF4,up
YBX3,1.85102770517321e-09,0.277609439499268,0.949,0.909,6.7764273258686e-05,YBX3,up
RB1CC1,1.88902745052997e-09,0.366369645639231,0.757,0.621,6.91554059364517e-05,RB1CC1,up
MAGOH,1.9036562062447e-09,0.288807719053631,0.791,0.688,6.96909500544122e-05,MAGOH,up
ABHD17C,1.90487361288674e-09,0.377214720676351,0.677,0.509,6.97355180941707e-05,ABHD17C,up
FBL,1.93224285350793e-09,0.619811119068897,0.762,0.675,7.07374786240718e-05,FBL,up
TTC3,2.03722555239721e-09,-0.336054894298093,0.8,0.868,7.45807902477094e-05,TTC3,down
HSPG2,2.04838610481708e-09,-0.377985973863601,0.447,0.598,7.49893669112483e-05,HSPG2,down
SH3BGRL3,2.0730456898561e-09,0.31355916881933,0.898,0.838,7.58921296599421e-05,SH3BGRL3,up
CBX5,2.11882172833464e-09,0.355297502162678,0.762,0.643,7.7567944652603e-05,CBX5,up
EML4,2.13555111108727e-09,0.374873546591117,0.864,0.821,7.81803906257939e-05,EML4,up
CRYZ,2.22754756730064e-09,-0.370400960625706,0.311,0.463,8.1548288891309e-05,CRYZ,down
SMAD3,2.25242798882013e-09,0.356874552479151,0.749,0.552,8.2459136242716e-05,SMAD3,up
LGALS3BP,2.28949058257188e-09,-0.360270136542073,0.847,0.842,8.38159607373741e-05,LGALS3BP,down
GLRX3,2.33763511837921e-09,0.294098920099581,0.672,0.538,8.55784840487445e-05,GLRX3,up
PLD3,2.38597398566222e-09,-0.333434860815592,0.523,0.662,8.73481216411083e-05,PLD3,down
GMDS-DT,2.6715590813274e-09,-0.363984210091812,0.455,0.619,9.78031064083148e-05,GMDS-DT,down
LSM2,2.69191483415202e-09,0.262410591889038,0.715,0.551,9.85483101634712e-05,LSM2,up
MLEC,2.69608018374052e-09,-0.297538816943638,0.706,0.791,9.87007994465568e-05,MLEC,down
SKAP1,2.71448247032943e-09,-0.252961222364945,0.179,0.37,9.93744887562901e-05,SKAP1,down
C9orf16,2.73972399587433e-09,-0.317615419595906,0.745,0.833,0.000100298555764963,C9orf16,down
KIF22,2.74366612963158e-09,0.283858400843004,0.617,0.444,0.000100442873339682,KIF22,up
UBN1,2.86635606209269e-09,0.2817717947991,0.672,0.505,0.000104934429077151,UBN1,up
TOMM7,3.04910290160403e-09,-0.322680090580679,0.864,0.912,0.000111624608124822,TOMM7,down
SNRPE,3.20028097738195e-09,0.329866546993645,0.796,0.703,0.000117159086300976,SNRPE,up
MBP,3.20920972469122e-09,-0.317404359348837,0.681,0.797,0.000117485958811221,MBP,down
DNAJB13,3.25134471841492e-09,-0.329675051429333,0.111,0.292,0.000119028478796452,DNAJB13,down
LGR5,3.27048233651453e-09,-0.303364027643677,0.004,0.142,0.000119729087857461,LGR5,down
ALDH1A2,3.29274633971283e-09,-0.284671075088975,0.051,0.211,0.000120544150750547,ALDH1A2,down
ALDH1L1,3.32418180207347e-09,0.261647489532646,0.549,0.33,0.000121694971592107,ALDH1L1,up
ARFGEF3,3.36232608148405e-09,-0.330500110578743,0.264,0.453,0.00012309139551705,ARFGEF3,down
PIGX,3.38650854138479e-09,0.291006760296645,0.502,0.343,0.000123976691191556,PIGX,up
OSTF1,3.43933102106458e-09,0.358919341948123,0.668,0.532,0.000125910469350153,OSTF1,up
LINC01541,3.4538091229346e-09,-0.309767225519032,0.013,0.154,0.000126440498181513,LINC01541,down
KDELR1,3.51067265445051e-09,-0.332995966228492,0.804,0.84,0.000128522215206779,KDELR1,down
SNX9,3.52360963906837e-09,-0.346596532069027,0.506,0.682,0.000128995825276654,SNX9,down
TM9SF3,3.53241402186599e-09,-0.317931578454661,0.749,0.82,0.000129318144926492,TM9SF3,down
COL6A2,3.72749582579563e-09,-0.250324262482938,0.047,0.209,0.000136459894686552,COL6A2,down
HACD3,3.77628336528368e-09,0.328263209283629,0.698,0.603,0.00013824595771967,HACD3,up
SREBF1,3.96961671550372e-09,0.28472754499509,0.6,0.427,0.000145323698337876,SREBF1,up
TARS,3.97381902941176e-09,0.30662644853284,0.566,0.37,0.000145477540847735,TARS,up
SERPINB11,4.10374215469446e-09,0.251255469728205,0.443,0.243,0.000150233896541209,SERPINB11,up
EXOSC8,4.36998262663199e-09,0.250250530606869,0.621,0.441,0.000159980693978371,EXOSC8,up
PIK3R3,4.37240214718029e-09,0.390846386509513,0.694,0.531,0.000160069270206123,PIK3R3,up
C9orf116,4.4405107270547e-09,-0.370515488601884,0.064,0.229,0.000162562657206745,C9orf116,down
ELK3,4.68326744111252e-09,0.251407920387057,0.498,0.289,0.000171449737751688,ELK3,up
PSMD11,4.71560100714414e-09,0.356833648359804,0.706,0.557,0.00017263343727054,PSMD11,up
AKR1A1,4.86954656452979e-09,0.311916617933051,0.864,0.788,0.000178269230180871,AKR1A1,up
ST3GAL1,4.87773990891047e-09,-0.291051923746042,0.289,0.468,0.000178569180325303,ST3GAL1,down
LAMC2,4.91625502215297e-09,-0.397830163284034,0.443,0.609,0.000179979180105998,LAMC2,down
IFT88,4.93158020659209e-09,-0.345717990905607,0.23,0.416,0.00018054021978313,IFT88,down
SMC5,4.98213379991872e-09,0.412907602878058,0.804,0.736,0.000182390936281225,SMC5,up
UBL5,4.99567306960939e-09,-0.282779961148443,0.919,0.923,0.00018288659540533,UBL5,down
PSMD10,4.99629317849728e-09,0.258332808510588,0.54,0.379,0.000182909296971607,PSMD10,up
ATP5F1E,5.06541206949866e-09,-0.336062234865721,0.932,0.969,0.000185439670452276,ATP5F1E,down
SLCO3A1,5.13780327077858e-09,0.394172016270943,0.702,0.53,0.000188089839939933,SLCO3A1,up
SERPINB3,5.22772507841125e-09,0.388100488197333,0.774,0.526,0.000191381787395558,SERPINB3,up
FUBP1,5.39966265356268e-09,0.279696977904678,0.728,0.598,0.000197676250084276,FUBP1,up
STOX2,5.43264441125047e-09,0.250601978178014,0.57,0.376,0.000198883679251469,STOX2,up
HNRNPA0,5.62964484599883e-09,0.272166592324159,0.809,0.756,0.000206095668167171,HNRNPA0,up
CCND2,5.63128457009976e-09,-0.28460202281795,0.03,0.178,0.000206155696826782,CCND2,down
COX5A,5.74323522076222e-09,0.32006382943892,0.877,0.857,0.000210254098196884,COX5A,up
TMEM59,5.88872053411529e-09,-0.306013656253238,0.889,0.912,0.000215580170033427,TMEM59,down
RAD51B,6.29224745331201e-09,0.383879654534698,0.762,0.607,0.000230352887018299,RAD51B,up
SNRPF,6.31205469886812e-09,0.318148675973227,0.817,0.776,0.000231078010470863,SNRPF,up
TNIK,6.41482081331491e-09,-0.309437024302281,0.191,0.38,0.000234840175154645,TNIK,down
ERICH3,6.56426410350684e-09,-0.525779347577671,0.021,0.167,0.000240311144565282,ERICH3,down
TNIP1,6.64809988818299e-09,-0.279318451730457,0.515,0.651,0.000243380288806491,TNIP1,down
HM13,6.75864618928043e-09,-0.489633848356784,0.762,0.787,0.000247427278343367,HM13,down
UBA6-AS1,6.87583597237632e-09,0.35356643527887,0.579,0.374,0.000251717479112725,UBA6-AS1,up
C8orf34,7.17270548294486e-09,-0.444952278911875,0.047,0.204,0.000262585575025129,C8orf34,down
FTL,7.50812417423501e-09,0.38368797666379,0.936,0.942,0.00027486491789457,FTL,up
ARPC1A,7.58683718117451e-09,0.305640275065423,0.787,0.695,0.000277746522365618,ARPC1A,up
KIAA1324,7.63658957843721e-09,-0.72895326826249,0.174,0.339,0.000279567907877008,KIAA1324,down
FDX1,8.09720647729774e-09,-0.374699776850737,0.502,0.621,0.000296430631927393,FDX1,down
LRMDA,8.13397898022737e-09,-0.445628840256332,0.574,0.698,0.000297776836487144,LRMDA,down
