,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,gene,group
IDH2,3.62638023851911e-25,0.580509559541276,0.838,0.612,1.32758154151946e-20,IDH2,up
SPRR3,3.75088754187405e-25,2.10727564426895,0.26,0.042,1.37316242020467e-20,SPRR3,up
AC138305.1,3.84165925479265e-25,-0.476225485738292,0.013,0.36,1.40639303658704e-20,AC138305.1,down
PLBD1,4.47397885453363e-25,0.353821572789038,0.574,0.249,1.63787891885622e-20,PLBD1,up
LTF,5.33830928778392e-25,-3.23271824709971,0.009,0.356,1.95430164716481e-20,LTF,down
LLGL2,5.52688107912251e-25,0.595421818209878,0.877,0.651,2.02333589425596e-20,LLGL2,up
TMOD3,8.73022606339264e-25,0.560493010555193,0.94,0.756,3.19604845954741e-20,TMOD3,up
NT5E,8.76438274616464e-25,-0.553147605739692,0.009,0.354,3.20855287954341e-20,NT5E,down
WDR76,9.32345385819879e-25,0.273448983846155,0.421,0.131,3.413223222948e-20,WDR76,up
HECW2,1.13373630834524e-24,0.296886880812939,0.34,0.081,4.15049525122107e-20,HECW2,up
PLAUR,1.16153683716048e-24,1.27661115193265,0.77,0.518,4.25227020716081e-20,PLAUR,up
RHEX,1.19447521245321e-24,-2.29414289766356,0.281,0.566,4.37285430526997e-20,RHEX,down
NASP,1.61839610385836e-24,0.652747320126328,0.911,0.746,5.92478629661508e-20,NASP,up
PTPRM,2.21900063264533e-24,-0.884595025490818,0.068,0.417,8.1235394160513e-20,PTPRM,down
MYO5B,2.56935580546886e-24,0.687625590626841,0.753,0.437,9.40615466824096e-20,MYO5B,up
LDLR,2.73994208883884e-24,0.659465746658422,0.787,0.54,1.00306539930301e-19,LDLR,up
ANXA2,3.25975291323396e-24,0.489738889448657,0.996,0.981,1.19336294400582e-19,ANXA2,up
USP1,4.08621896285466e-24,0.522635243885208,0.787,0.549,1.49592390011146e-19,USP1,up
NCCRP1,4.34001926966381e-24,0.540110863207858,0.332,0.079,1.58883765443123e-19,NCCRP1,up
DLEU2,4.3729730624774e-24,0.626270283980048,0.757,0.464,1.60090170844235e-19,DLEU2,up
S100A14,4.46930238316517e-24,0.761744967513116,0.966,0.789,1.63616690945294e-19,S100A14,up
GPR87,4.76396812608479e-24,0.392944839395141,0.643,0.302,1.74404109127838e-19,GPR87,up
PLS3,4.84576092568923e-24,0.732190786527534,0.847,0.604,1.77398461728557e-19,PLS3,up
CDH1,4.9497966073649e-24,0.707767970392324,0.919,0.773,1.81207103999022e-19,CDH1,up
CAPS,5.18943685737558e-24,-2.54748035657297,0.085,0.423,1.89980093911662e-19,CAPS,down
PIP5K1A,5.37374080756504e-24,0.571837313324197,0.766,0.504,1.96727277224149e-19,PIP5K1A,up
NET1,5.77103976579388e-24,0.60389759185691,0.898,0.741,2.11271994785948e-19,NET1,up
GINS2,6.22455430881339e-24,0.376073789931466,0.489,0.181,2.2787470869135e-19,GINS2,up
KRT24,7.77142869414273e-24,0.343040799952601,0.153,0.008,2.84504233063871e-19,KRT24,up
MCU,9.4434412076334e-24,0.687523659652338,0.77,0.491,3.45714939170251e-19,MCU,up
SLC25A23,1.0475069496093e-23,0.371944687947394,0.643,0.32,3.8348181918247e-19,SLC25A23,up
BRCA2,1.06740934170594e-23,0.326119595710946,0.545,0.216,3.90767885905129e-19,BRCA2,up
LIPH,1.07904347637637e-23,0.568826557246181,0.366,0.103,3.95027026266624e-19,LIPH,up
RPL39L,1.43836589397644e-23,0.311598644053542,0.609,0.282,5.26571370125837e-19,RPL39L,up
DSG3,1.4856006278914e-23,0.864672099899427,0.821,0.462,5.43863533864763e-19,DSG3,up
NMU,1.57061798699008e-23,0.581022616652348,0.647,0.279,5.74987538857198e-19,NMU,up
TMPO,1.78583357214621e-23,0.52939835289608,0.855,0.558,6.53775812427005e-19,TMPO,up
KYNU,1.85240304530312e-23,0.396656979525437,0.587,0.23,6.78146230855018e-19,KYNU,up
EZH2,1.87794137875069e-23,0.537846019229733,0.723,0.427,6.8749555934684e-19,EZH2,up
COL17A1,2.07862700185952e-23,-2.00820864284941,0.068,0.399,7.60964559110752e-19,COL17A1,down
ASF1B,2.09254867562807e-23,0.375598345838257,0.545,0.217,7.66061144660681e-19,ASF1B,up
DNAJC9,2.26382792072004e-23,0.458281078981528,0.766,0.454,8.28764763496401e-19,DNAJC9,up
PGD,2.45224469633836e-23,0.501724707933942,0.868,0.657,8.97742260882511e-19,PGD,up
PISD,2.59391402662677e-23,0.470713308248441,0.783,0.495,9.49605986007795e-19,PISD,up
PAX8,2.78101181314916e-23,-0.980330143197283,0.2,0.509,1.01810061467578e-18,PAX8,down
TDRP,3.30186850878043e-23,-0.430984679650347,0.038,0.383,1.20878104237943e-18,TDRP,down
FBXL7,3.39819245651578e-23,-0.640167802535707,0.026,0.362,1.24404427640586e-18,FBXL7,down
IER5,3.509532553584e-23,0.526130782132528,0.868,0.579,1.28480477254156e-18,IER5,up
DEK,3.62834188599187e-23,0.557709021399539,0.966,0.843,1.32829968104277e-18,DEK,up
ABHD3,5.95310882351891e-23,0.445949180126545,0.766,0.496,2.17937360920204e-18,ABHD3,up
PER3,8.59004319724534e-23,0.426563066916724,0.787,0.491,3.14472891407955e-18,PER3,up
MT-ND4L,9.00420286311569e-23,-0.844763560827709,0.953,0.959,3.29634862615802e-18,MT-ND4L,down
CLDN23,9.74090261918298e-23,0.323602801688423,0.391,0.126,3.5660470398567e-18,CLDN23,up
TRAF4,1.14124207216683e-22,0.458143394074865,0.77,0.481,4.17797310199553e-18,TRAF4,up
AVPI1,1.14342806580936e-22,0.623097848667179,0.702,0.387,4.18597580612149e-18,AVPI1,up
HELLS,1.18370196443571e-22,0.555461687691052,0.672,0.343,4.3334145216027e-18,HELLS,up
TMEM51,1.18786394178775e-22,0.468579065231294,0.694,0.438,4.34865110449077e-18,TMEM51,up
UNC5B-AS1,1.2528371893621e-22,0.278184138978614,0.396,0.121,4.58651166653571e-18,UNC5B-AS1,up
DNAJB6,1.310381385271e-22,0.477005222373029,0.949,0.786,4.79717521333861e-18,DNAJB6,up
SCGB2A1,1.31312167344823e-22,-4.27708316308083,0.047,0.372,4.80720713432664e-18,SCGB2A1,down
ERRFI1,1.32576446180601e-22,0.775471267492804,0.889,0.65,4.85349111822563e-18,ERRFI1,up
ALPL,1.45937567054174e-22,0.254138474426653,0.281,0.06,5.34262839228627e-18,ALPL,up
NSD2,1.50951358727925e-22,0.480826277163815,0.757,0.464,5.5261782916706e-18,NSD2,up
DUSP5,1.51312555170368e-22,0.655642072209247,0.723,0.412,5.53940133223201e-18,DUSP5,up
TMEM54,1.51738250671998e-22,0.471944671109591,0.86,0.57,5.55498561885116e-18,TMEM54,up
CTSZ,2.04696274378537e-22,-0.61807795833603,0.353,0.624,7.49372590872388e-18,CTSZ,down
CFL2,2.70962087181202e-22,0.349004497215848,0.591,0.273,9.91965104961661e-18,CFL2,up
TLE4,2.78518297241865e-22,0.508451790146973,0.872,0.603,1.01962763437274e-17,TLE4,up
CHMP1B,3.02705915707018e-22,0.59533213251806,0.813,0.538,1.10817608681182e-17,CHMP1B,up
CENPW,3.40824871346303e-22,0.551499966871184,0.715,0.364,1.24772577151168e-17,CENPW,up
PRXL2A,3.41548487151578e-22,-0.779822945576838,0.638,0.776,1.25037485661321e-17,PRXL2A,down
SFN,3.53802706641515e-22,0.801589383456323,0.949,0.782,1.29523632874392e-17,SFN,up
GK,4.62537949926587e-22,0.35891719687124,0.464,0.168,1.69330518088624e-17,GK,up
PTTG1,5.1388719308371e-22,0.59791800494042,0.766,0.411,1.88128962516015e-17,PTTG1,up
ELF4,5.72921194725268e-22,0.279902282822003,0.494,0.202,2.09740720176973e-17,ELF4,up
PRSS22,6.45715395457486e-22,1.11027695307958,0.796,0.489,2.36389949123031e-17,PRSS22,up
AKR1C3,7.01853175598084e-22,0.36136370702104,0.613,0.302,2.56941429054703e-17,AKR1C3,up
ORC6,7.27269952051329e-22,0.298065396255576,0.549,0.225,2.66246256746471e-17,ORC6,up
ABLIM1,7.90858165300662e-22,0.605258568148832,0.919,0.777,2.89525265734919e-17,ABLIM1,up
IL32,9.2469683802714e-22,0.508662342243055,0.647,0.3,3.38522265433356e-17,IL32,up
VIM,9.85412090766203e-22,-1.74466777979486,0.149,0.465,3.60749512308599e-17,VIM,down
CENPF,9.92388187756324e-22,0.609088538263622,0.591,0.246,3.63303391655713e-17,CENPF,up
HSP90B1,1.04225644016154e-21,-0.695713072538584,0.953,0.962,3.8155966017874e-17,HSP90B1,down
AP001042.1,1.06663179708026e-21,0.26010871650506,0.426,0.144,3.90483234593114e-17,AP001042.1,up
PRKCI,1.15550840550725e-21,0.430664834143964,0.847,0.595,4.2302007217215e-17,PRKCI,up
PPP2R2A,1.28799001655037e-21,0.483656639625365,0.894,0.705,4.71520265158924e-17,PPP2R2A,up
ATAD2,1.38709407881019e-21,0.528806252199793,0.715,0.399,5.07801271311621e-17,ATAD2,up
MT-ND4,1.39661379845486e-21,-0.651578089834165,0.966,0.968,5.11286345476341e-17,MT-ND4,down
LMTK3,1.55477478001426e-21,0.368119738837909,0.549,0.232,5.69187499215419e-17,LMTK3,up
UHRF1,1.57436802700036e-21,0.403493740258525,0.519,0.225,5.76360391004561e-17,UHRF1,up
IL1RN,1.60916514420659e-21,0.612199808612776,0.634,0.315,5.89099267642592e-17,IL1RN,up
HMGB2,1.7413498032546e-21,0.829327022333081,0.813,0.529,6.37490749473476e-17,HMGB2,up
ATF3,2.05075726664786e-21,0.747646549485536,0.953,0.799,7.50761727747115e-17,ATF3,up
CP,2.44662850684769e-21,-1.2006059612108,0.111,0.434,8.9568623007187e-17,CP,down
MAP9,2.4902239986239e-21,-0.353783419532559,0.009,0.312,9.11646103656224e-17,MAP9,down
GNAI3,2.55628486389543e-21,0.374704130321899,0.885,0.635,9.35830325823478e-17,GNAI3,up
DSC3,3.01200509311485e-21,0.574815065145215,0.906,0.543,1.10266494453841e-16,DSC3,up
C4orf48,3.03007896633395e-21,-0.717223712737857,0.119,0.433,1.1092816087852e-16,C4orf48,down
E2F7,3.08123324971254e-21,0.295599295593017,0.37,0.115,1.12800868038726e-16,E2F7,up
MAP2K1,3.16245575465466e-21,0.410987820369288,0.732,0.468,1.15774342722152e-16,MAP2K1,up
SLC25A25,3.44612170851386e-21,0.465812258846536,0.753,0.474,1.26159069626984e-16,SLC25A25,up
LY6E,3.90768428796556e-21,-0.571375297896725,0.723,0.881,1.43056414098131e-16,LY6E,down
YTHDC1,3.96706134754207e-21,0.428432202366734,0.898,0.755,1.45230148872168e-16,YTHDC1,up
NPAS3,3.97862719594914e-21,-1.78433666022826,0.068,0.385,1.45653563016502e-16,NPAS3,down
SDC1,4.03420223398616e-21,0.613965104746236,0.898,0.675,1.47688109583999e-16,SDC1,up
KCNQ1OT1,4.05936542843175e-21,0.771333861922758,0.749,0.507,1.48609308969458e-16,KCNQ1OT1,up
SPRR1A,4.12810894965825e-21,0.409357365781299,0.289,0.069,1.51125940538039e-16,SPRR1A,up
AKR1C1,4.84424452083852e-21,0.332897390518942,0.447,0.17,1.77342947663377e-16,AKR1C1,up
CHL1,5.26994214974741e-21,-0.544070045227367,0.017,0.318,1.92927312160103e-16,CHL1,down
DUOXA2,5.64000455625716e-21,1.0872054312968,0.217,0.035,2.06474926800018e-16,DUOXA2,up
TFF3,6.7245860857951e-21,-4.13089614082893,0.077,0.387,2.46180372014873e-16,TFF3,down
PPP1R9A,6.7866660158105e-21,-0.566498476105166,0.017,0.322,2.48453056172807e-16,PPP1R9A,down
PABPC1,7.32669043464649e-21,0.399718701441563,0.983,0.952,2.68222810121973e-16,PABPC1,up
PPIB,7.83246130552908e-21,-0.720348362882385,0.957,0.938,2.86738575934114e-16,PPIB,down
NEDD4L,8.15569707691831e-21,0.547668619313313,0.864,0.601,2.98571914288903e-16,NEDD4L,up
PLIN3,8.32781170350893e-21,0.569231652251524,0.834,0.634,3.04872858653759e-16,PLIN3,up
S100A11,8.50002644193198e-21,0.567077157972137,1,0.982,3.11177468012688e-16,S100A11,up
CAPN2,8.80290274066701e-21,0.506527456732647,0.911,0.77,3.22265466433079e-16,CAPN2,up
NAALADL2,9.40652359136881e-21,0.591502903573348,0.821,0.566,3.44363422156421e-16,NAALADL2,up
UGCG,1.05642098221899e-20,0.535864532924075,0.817,0.582,3.86745157380549e-16,UGCG,up
TK1,1.08369811867945e-20,0.368680999706773,0.634,0.279,3.96731044267361e-16,TK1,up
STXBP6,1.11067295106406e-20,-0.492109666107637,0.021,0.324,4.06606260655043e-16,STXBP6,down
MCL1,1.23272566881446e-20,0.610055513973726,0.928,0.806,4.51288540096285e-16,MCL1,up
HMOX1,1.52056467605033e-20,0.698268924185721,0.481,0.201,5.56663522255264e-16,HMOX1,up
BLZF1,1.57817050715577e-20,0.383372936971266,0.706,0.42,5.77752440964657e-16,BLZF1,up
BRIP1,1.60212023805744e-20,0.389619613893184,0.468,0.174,5.86520197950449e-16,BRIP1,up
DANT2,1.70887295846596e-20,-0.529314477262126,0.277,0.576,6.25601301364804e-16,DANT2,down
SEMA4B,1.74552494654371e-20,0.477920883311499,0.813,0.58,6.39019227680186e-16,SEMA4B,up
RARRES2,1.85598712093582e-20,-1.14707946431631,0.111,0.411,6.79458325103394e-16,RARRES2,down
MAFG,2.1053258888928e-20,0.309056352361662,0.613,0.323,7.70738754664764e-16,MAFG,up
ERBB4,2.28654245189394e-20,-1.3829312722865,0.051,0.358,8.37080326213854e-16,ERBB4,down
RBM47,2.98775795101351e-20,0.647391018105574,0.932,0.752,1.09378830828654e-15,RBM47,up
POLA1,2.99669042425698e-20,0.431263191465983,0.566,0.277,1.09705839741624e-15,POLA1,up
CCND2,3.08740071516768e-20,-0.579258907682737,0.034,0.331,1.13026652781574e-15,CCND2,down
CALML3,3.10477638204585e-20,0.525456310912021,0.8,0.414,1.13662758570317e-15,CALML3,up
TMEM205,3.23878899764399e-20,-0.742298072113116,0.532,0.697,1.18568826414749e-15,TMEM205,down
PDIA6,3.42942032172184e-20,-0.684392550150558,0.881,0.866,1.25547648557915e-15,PDIA6,down
GLA,3.46435531473809e-20,0.568147907362258,0.698,0.411,1.26826583717247e-15,GLA,up
NRXN3,3.72447901842625e-20,-0.821381533323107,0.072,0.379,1.36349452385567e-15,NRXN3,down
LIN52,3.89461978662364e-20,0.281115575598478,0.557,0.258,1.42578135768505e-15,LIN52,up
SLC34A2,3.93527041631594e-20,-1.53963782920079,0.132,0.425,1.4406631467091e-15,SLC34A2,down
DAPP1,3.98138847185685e-20,0.425604208755557,0.672,0.393,1.45754650566207e-15,DAPP1,up
NEAT1,4.07021197759805e-20,0.516790904166319,0.983,0.961,1.49006390287887e-15,NEAT1,up
CIRBP,4.42290379869528e-20,-0.600450482763426,0.868,0.911,1.61918085166435e-15,CIRBP,down
PERP,4.86381168542289e-20,0.522229660213973,0.991,0.942,1.78059281991646e-15,PERP,up
HIF1A,6.16921062152532e-20,-0.677562390764391,0.779,0.838,2.2584863164342e-15,HIF1A,down
KDM6B,6.54782215492577e-20,0.483360580897979,0.698,0.433,2.39709221269677e-15,KDM6B,up
NUP50,6.71258452835697e-20,0.32761122689127,0.8,0.522,2.4574100699862e-15,NUP50,up
CAVIN3,7.69889438175843e-20,-0.510786413216119,0.183,0.492,2.81848824421794e-15,CAVIN3,down
PLEKHS1,7.78160036132058e-20,-0.774179401708013,0.068,0.362,2.84876607627585e-15,PLEKHS1,down
SLC20A2,9.89348039994012e-20,0.587923206019428,0.817,0.593,3.62190423961408e-15,SLC20A2,up
PRSS27,1.12429166654592e-19,0.766775747824521,0.243,0.049,4.11591936205797e-15,PRSS27,up
CHAF1A,1.17098465454857e-19,0.316486301944439,0.54,0.252,4.28685772183684e-15,CHAF1A,up
BAIAP2L1,1.19072631639148e-19,0.494830679657244,0.757,0.506,4.35912997167759e-15,BAIAP2L1,up
PARD6B,1.20780125820408e-19,0.475858395507122,0.736,0.453,4.42163962615932e-15,PARD6B,up
ANKFN1,1.4178442792998e-19,-0.780961891650137,0.009,0.293,5.19058612208865e-15,ANKFN1,down
TRIM29,1.50252155854562e-19,0.455217641327743,0.928,0.689,5.50058117367964e-15,TRIM29,up
MYD88,1.61677878809814e-19,0.258837221178474,0.591,0.289,5.91886546534849e-15,MYD88,up
TRIB1,1.78386590659834e-19,0.526065912298042,0.745,0.448,6.53055469746587e-15,TRIB1,up
IL1R1,1.96036433655712e-19,-1.28414573745736,0.268,0.522,7.17669779970197e-15,IL1R1,down
NDUFA4,2.26723949607875e-19,-0.566173991620517,0.915,0.893,8.30013707119469e-15,NDUFA4,down
SPARCL1,2.36497490685297e-19,-1.26630862112678,0.081,0.373,8.65793663649804e-15,SPARCL1,down
CAMSAP1,2.5692873603853e-19,0.405336193026407,0.698,0.408,9.40590409763454e-15,CAMSAP1,up
TAF1B,2.61803026887605e-19,0.346788821237128,0.685,0.394,9.58434701132834e-15,TAF1B,up
ANLN,2.77667913374059e-19,0.301677567748359,0.587,0.245,1.01651446407109e-14,ANLN,up
CPA6,3.16145756965132e-19,-0.66318999681737,0.021,0.304,1.15737800167365e-14,CPA6,down
PIGR,3.52105443719698e-19,-2.84944879557244,0.17,0.444,1.28902281891344e-14,PIGR,down
SLC7A2,3.62536361638864e-19,-0.466988967685779,0.017,0.3,1.32720936632372e-14,SLC7A2,down
EMX2,3.67679586226806e-19,-0.34675820431156,0.013,0.295,1.34603819721771e-14,EMX2,down
JUP,3.68324584327028e-19,0.397623581913614,0.966,0.872,1.34839947076282e-14,JUP,up
GNB2,4.35310440210374e-19,0.418419276689972,0.936,0.838,1.59362799056616e-14,GNB2,up
HNMT,4.57534994854594e-19,-0.368602229282013,0.051,0.343,1.67498986266318e-14,HNMT,down
CHEK1,4.62559697709156e-19,0.256379544022777,0.528,0.234,1.69338479734345e-14,CHEK1,up
MYL6,4.77240158603867e-19,0.417078807090885,0.996,0.959,1.7471284966329e-14,MYL6,up
CTNND1,4.98940770582311e-19,0.472032702526807,0.919,0.777,1.82657226702478e-14,CTNND1,up
PHPT1,5.32992872372309e-19,-0.540527750349043,0.77,0.813,1.95123360646779e-14,PHPT1,down
THBD,5.42081303376805e-19,0.602571966796836,0.587,0.305,1.98450544353214e-14,THBD,up
SFPQ,5.57354960156291e-19,0.478417021173563,0.953,0.904,2.04042077363617e-14,SFPQ,up
INAVA,5.8307086140474e-19,0.29168861362966,0.651,0.354,2.13456411651661e-14,INAVA,up
RCOR1,6.34432502171802e-19,0.346524003054781,0.868,0.668,2.32259394720075e-14,RCOR1,up
